"pcp-dstat 4.3.2 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","undercloud-0.redhat.local",,,,"User:","root"
"Cmdline:","dstat -tcmndrylpg --nocolor --swap --tcp --output /var/log/extra/dstat.csv",,,,"Date:","03 Mar 2020 21:51:32 EST"
"system","total usage",,,,,,,,,"memory usage",,,,"net/total",,,"dsk/total",,,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"swap",,,"tcp sockets"
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","swap:used","swap:free","lis","act","syn","tim","clo"
03-03 22:14:22,11.125,4.125,83.503,1.250,0,1591240,12828064,2096,9622080,279222.377,279334.380,0,9922.298,0,2059.062,14410,25372,1.870,2.450,1.400,1,0,6.000,0,0,0,0,38,7,0,31,0
03-03 22:14:23,10.002,3.001,85.643,0.875,0,1516508,12901144,2096,9623248,655389.598,655553.633,0,7275.550,0,1290.275,11415,18415,1.870,2.450,1.400,1,0,2.000,0,0,0,0,38,3,0,35,0
03-03 22:14:24,10.248,5.999,82.855,0.375,0,1542528,12877424,2096,9624604,1368.672,1480.645,0,14695.473,0,322.922,26186,49824,1.890,2.440,1.400,3,0,107.974,0,0,0,0,38,3,0,35,0
03-03 22:14:25,13.006,9.504,76.786,0.125,0,1548404,12866248,2096,9629640,824.382,988.458,0,12975.007,0,294.136,4080,7646,1.890,2.440,1.400,1,0,41.019,0,0,0,0,38,3,0,35,0
03-03 22:14:26,5.876,7.251,87.008,0.125,0,1549012,12860420,2096,9634840,804.077,916.088,0,12967.245,0,266.026,2505,2836,1.890,2.440,1.400,2,0,7.001,0,0,0,0,38,3,0,35,0
03-03 22:14:27,5.875,6.750,86.501,0.250,0,1550796,12854448,2096,9638892,824.013,988.016,0,10351.166,0,226.004,2467,2707,1.890,2.440,1.400,1,0,2.000,0,0,0,0,38,3,0,35,0
03-03 22:14:28,8.121,4.873,87.455,0.125,0,1556300,12846928,2096,9640532,1104.437,1091.443,1631.168,40.979,4.997,7.996,1900,922,1.890,2.440,1.400,1,0,20.989,0,0,0,0,38,3,0,35,0
03-03 22:14:29,7.128,7.504,85.166,0,0,1557032,12846024,2096,9640532,824.401,988.480,0,17.008,0,4.002,1862,659,1.970,2.450,1.410,1,0,7.003,0,0,0,0,38,3,0,35,0
03-03 22:14:30,5.750,7.251,87.257,0,0,1557376,12845680,2096,9640532,804.067,916.076,0,0,0,0,1495,515,1.970,2.450,1.410,1,0,6.000,0,0,0,0,38,3,0,35,0
03-03 22:14:31,5.500,7.000,87.375,0,0,1556772,12846284,2096,9640532,823.999,987.999,0,0,0,0,1393,441,1.970,2.450,1.410,1,0,3.000,0,0,0,0,38,3,0,35,0
03-03 22:14:32,8.124,7.249,84.865,0,0,1557280,12845776,2096,9640532,803.908,915.896,0,0,0,0,1870,646,1.970,2.450,1.410,1,0,7.999,0,0,0,0,38,3,0,35,0
03-03 22:14:33,5.999,6.749,87.361,0,0,1557280,12845776,2096,9640532,823.866,987.839,0,220.964,0,15.997,1574,634,1.970,2.450,1.410,1,0,5.999,0,0,0,0,38,3,0,35,0
03-03 22:14:34,5.751,6.877,87.145,0,0,1557172,12845856,2096,9640532,804.187,916.213,0,10.002,0,4.001,1630,641,1.980,2.450,1.420,1,0,8.002,0,0,0,0,38,3,0,35,0
03-03 22:14:35,7.871,7.246,84.829,0,0,1556876,12846024,2096,9640532,723.603,887.514,0,14.992,0,3.998,1785,642,1.980,2.450,1.420,1,0,4.997,0,0,0,0,38,3,0,35,0
03-03 22:14:36,5.753,7.129,87.053,0,0,1557460,12845220,2096,9640532,904.548,1016.616,0,0,0,0,1562,542,1.980,2.450,1.420,1,0,7.004,0,0,0,0,38,3,0,35,0
03-03 22:14:37,3.248,3.872,92.689,0,0,1558044,12844636,2096,9640532,723.521,956.367,0,0,0,0,1279,691,1.980,2.450,1.420,0,0,40.973,0,0,0,0,38,3,1,35,0
03-03 22:14:38,11.381,2.126,86.671,0,0,1566200,12836336,2096,9640536,904.475,1016.534,0,18.009,0,2.001,2670,2312,1.980,2.450,1.420,1,0,17.009,0,0,0,0,38,3,0,35,0
03-03 22:14:39,9.989,5.119,83.779,0,0,1515396,12888344,2096,9640712,723.169,886.981,3.995,2700.897,0.999,206.762,26133,50721,1.900,2.420,1.410,1,0,110.873,0,0,0,0,38,3,0,35,0
03-03 22:14:40,11.007,1.751,87.058,0,0,1560364,12840472,2096,9640712,904.606,1016.681,0,0,0,0,1633,868,1.900,2.420,1.410,1,0,5.003,0,0,0,0,38,3,0,35,0
03-03 22:14:41,14.000,1.000,84.751,0,0,1588700,12811072,2096,9640712,724.009,888.011,0,0,0,0,1731,683,1.900,2.420,1.410,1,0,3.000,0,0,0,0,38,3,0,35,0
03-03 22:14:42,11.125,1.500,87.373,0,0,1606448,12791712,2096,9640820,55882.491,55994.488,0,422.989,0,109.997,2372,2596,1.900,2.420,1.410,0,1,5.000,0,0,0,0,38,7,0,35,0
03-03 22:14:43,9.375,3.250,85.873,0.875,0,1615848,12780504,2096,9642480,413790.483,413954.479,0,8446.806,0,1404.968,11740,22280,1.900,2.420,1.410,1,0,0,0,0,0,0,38,7,0,35,0
03-03 22:14:44,10.591,4.735,83.481,0.125,0,1532640,12868184,2096,9642916,1212.093,1323.734,0,8871.407,0,254.181,26645,51512,1.830,2.400,1.410,2,0,107.653,0,0,0,0,38,3,0,37,0
03-03 22:14:45,11.035,5.392,81.761,0.125,0,1522888,12875224,2096,9645368,10258.715,10423.240,4.013,8987.662,1.003,314.001,25875,50580,1.830,2.400,1.410,1,0,161.515,0,0,0,0,38,3,0,45,0
03-03 22:14:46,12.001,1.000,87.382,0,0,1562280,12833552,2096,9645416,804.062,916.071,0,18.001,0,4.000,1579,825,1.830,2.400,1.410,1,0,4.000,0,0,0,0,38,3,0,45,0
03-03 22:14:47,11.875,1.000,87.125,0,0,1559980,12835440,2096,9645416,824.002,988.002,0,10.000,0,4.000,1536,752,1.830,2.400,1.410,1,0,2.000,0,0,0,0,38,3,0,45,0
03-03 22:14:48,12.125,6.000,80.373,0.250,0,1538360,12858772,2096,9645556,12415.714,12527.712,0,1414.967,0,203.995,30827,62187,1.830,2.400,1.410,4,0,127.997,0,0,0,0,38,3,0,47,0
03-03 22:14:49,8.129,5.628,84.164,0,0,1473004,12924320,2096,9645708,824.380,988.456,0,1732.799,0,268.124,36103,72672,1.920,2.410,1.420,0,0,138.064,0,0,0,0,38,3,0,47,0
03-03 22:14:50,9.620,5.622,82.954,0,0,1537848,12858960,2096,9645920,971.463,989.453,0,1222.324,0,179.901,32735,63818,1.920,2.410,1.420,1,0,149.917,0,0,0,0,38,3,0,47,0
03-03 22:14:51,13.126,2.000,84.507,0,0,1550480,12844188,2096,9645928,824.064,988.077,4.000,2765.216,1.000,241.019,3054,2565,1.920,2.410,1.420,1,0,18.001,0,0,0,0,38,3,0,47,0
03-03 22:14:52,10.749,4.625,83.994,0.250,0,1510192,12885620,2096,9646432,25262.206,25374.198,0,8398.404,0,491.965,23609,46458,1.920,2.410,1.420,1,0,78.994,0,0,0,0,38,3,0,49,0
03-03 22:14:53,10.126,2.250,87.255,0,0,1548496,12844916,2096,9646572,824.050,988.060,4.000,227.014,1.000,33.002,3536,3891,1.920,2.410,1.420,1,0,35.002,0,0,0,0,38,3,0,49,0
03-03 22:14:54,13.632,2.001,84.418,0.125,0,1582244,12809584,2096,9646624,30417.665,30529.723,0,830.428,0,216.111,3324,3584,1.850,2.380,1.420,1,0,10.005,0,0,0,0,38,7,0,49,0
03-03 22:14:55,9.125,5.750,83.496,0.625,0,1533652,12859568,2096,9648160,98700.769,98924.757,0,12904.316,0,1226.935,31660,61489,1.850,2.380,1.420,3,0,86.995,0,0,0,0,38,3,0,51,0
03-03 22:14:56,9.120,5.247,84.455,0.250,0,1511920,12880208,2096,9649300,803.568,915.507,0,6207.660,0,224.879,26682,54647,1.850,2.380,1.420,1,0,118.936,0,0,0,0,38,3,0,51,0
03-03 22:14:57,11.501,4.375,82.756,0.125,0,1545548,12845356,2096,9649436,824.055,988.066,4.000,374.025,1.000,46.003,20094,38725,1.850,2.380,1.420,1,0,82.005,0,0,0,0,38,3,0,50,0
03-03 22:14:58,11.751,1.125,87.384,0,0,1585360,12802196,2096,9649448,804.086,916.098,0,18.002,0,4.000,1602,822,1.850,2.380,1.420,1,0,4.000,0,0,0,0,38,3,0,50,0
03-03 22:14:59,11.250,1.250,87.377,0,0,1618028,12768132,2096,9649448,824.016,988.019,0,0,0,0,1435,626,1.780,2.360,1.410,1,0,2.000,0,0,0,0,38,3,0,50,0
03-03 22:15:00,11.880,2.626,84.536,0,0,1560728,12830608,2096,9649448,13137.636,13249.684,0,1056.453,0,170.073,13306,24474,1.780,2.360,1.410,3,0,45.019,0,0,0,0,38,3,0,52,0
03-03 22:15:01,19.604,4.995,75.418,0.250,0,1543192,12846608,2096,9649768,823.105,986.927,223.757,446.515,27.970,51.944,15851,26434,1.780,2.360,1.410,1,0,100.890,0,0,0,0,38,3,0,48,0
03-03 22:15:02,11.130,1.501,87.168,0.250,0,1571984,12815908,2096,9650252,46020.550,46132.605,0,2369.161,0,343.168,3500,4942,1.780,2.360,1.410,1,0,3.001,0,0,0,0,38,3,0,50,0
03-03 22:15:03,9.626,5.500,83.381,0,0,1539072,12849944,2096,9650784,824.057,988.068,4.000,8956.618,1.000,315.022,26708,52101,1.780,2.360,1.410,1,0,114.008,0,0,0,0,38,3,0,50,0
03-03 22:15:04,12.880,2.126,84.531,0.375,0,1529812,12856032,2096,9651768,44622.555,44734.597,0,5126.902,0,527.196,4861,6523,1.720,2.340,1.410,0,0,9.003,0,0,0,0,38,3,0,52,0
03-03 22:15:05,9.247,7.247,81.220,0.125,0,1520312,12867608,2096,9652352,823.695,987.635,0,10762.018,0,406.849,43626,86031,1.720,2.340,1.410,1,0,155.942,0,0,0,0,38,3,0,50,0
03-03 22:15:06,12.630,9.629,77.031,0.125,0,1531944,12854608,2096,9652544,804.328,916.374,0,426.174,0,49.020,25509,47447,1.720,2.340,1.410,1,0,199.081,0,0,0,0,38,3,0,50,0
03-03 22:15:07,13.492,7.996,77.082,0.125,0,1509140,12875732,2096,9653172,823.539,987.447,0,425.762,0,47.973,22428,40504,1.720,2.340,1.410,18,0,166.907,0,0,0,0,38,3,0,50,0
03-03 22:15:08,14.252,6.876,77.384,0,0,1615180,12768736,2096,9653516,804.090,916.103,0,451.051,0,44.005,23824,44643,1.720,2.340,1.410,1,0,151.017,0,0,0,0,40,3,0,50,0
03-03 22:15:09,28.485,4.123,67.714,0,0,1734724,12644020,2096,9653532,1215.351,1379.263,3.998,21.988,0.999,0.999,3343,1061,1.660,2.320,1.410,3,0,11.994,0,0,0,0,40,7,0,48,0
03-03 22:15:10,36.020,3.252,60.534,0,0,1825144,12550076,2096,9653628,1512.850,1624.913,0,0,0,0,3862,937,1.660,2.320,1.410,2,0,6.003,0,0,0,0,40,5,0,48,0
03-03 22:15:11,12.625,1.500,86.000,0,0,1851016,12523008,2096,9653712,1436.004,1600.005,0,0,0,0,1576,663,1.660,2.320,1.410,1,0,2.000,0,0,0,0,40,3,0,50,0
03-03 22:15:12,12.625,1.250,85.750,0,0,1782304,12591464,2096,9653716,15321.939,15433.938,0,0,0,0,1848,966,1.660,2.320,1.410,2,0,6.000,0,0,0,0,40,5,0,52,0
03-03 22:15:13,35.251,3.625,61.627,0,0,1902368,12471368,2096,9653716,920.030,1084.036,0,0,0,0,3849,1001,1.660,2.320,1.410,3,0,8.000,0,0,0,0,40,7,0,50,0
03-03 22:15:14,34.500,2.875,61.875,0,0,1989168,12384560,2096,9653720,1604.011,1716.012,0,65.000,0,8.000,3796,1029,1.770,2.330,1.420,2,0,7.000,0,0,0,0,40,5,0,50,0
03-03 22:15:15,13.623,1.875,83.990,0,0,1921700,12452064,2096,9653892,17355.900,17519.880,0,559.932,0,37.995,11210,19629,1.770,2.330,1.420,6,0,22.997,0,0,0,0,40,3,0,53,0
03-03 22:15:16,11.506,3.252,84.798,0,0,1913840,12465460,2096,9653860,1100.617,1212.680,0,2503.404,0,313.176,13412,22589,1.770,2.330,1.420,3,0,68.038,0,0,0,0,40,5,0,53,0
03-03 22:15:17,13.618,0.999,85.332,0,0,1949668,12429424,2096,9653860,2542.716,2706.633,0,18.990,0,3.998,1803,848,1.770,2.330,1.420,1,0,1.999,0,0,0,0,40,3,0,57,0
03-03 22:15:18,11.876,1.000,86.880,0,0,1969352,12409524,2096,9653876,60935.656,61047.663,0,167.010,0,21.001,1915,1341,1.770,2.330,1.420,1,0,5.000,0,0,0,0,40,7,0,55,0
03-03 22:15:19,10.000,3.625,85.246,0,0,1912992,12465432,2096,9653988,45947.703,46111.694,0,2263.887,0,109.995,23356,45483,1.700,2.310,1.420,1,0,76.996,0,0,0,0,40,3,0,60,0
03-03 22:15:20,13.006,2.626,84.539,0,0,1942440,12433044,2096,9654036,972.446,958.440,4.002,123.056,1.000,19.009,2851,2205,1.700,2.310,1.420,1,0,20.009,0,0,0,0,40,3,0,60,0
03-03 22:15:21,12.000,0.750,87.000,0,0,1972524,12401376,2096,9654036,2816.011,2980.012,0,3439.014,0,266.001,1581,686,1.700,2.310,1.420,2,0,0,0,0,0,0,40,3,0,60,0
03-03 22:15:22,11.245,1.624,87.459,0,0,1996380,12376616,2096,9654036,10948.887,11060.835,0,0,0,0,1608,745,1.700,2.310,1.420,1,0,4.998,0,0,0,0,40,7,0,56,0
03-03 22:15:23,10.880,3.377,84.165,1.126,0,2009332,12360928,2096,9656336,260061.789,260225.868,0,9880.703,0,1572.749,11637,20529,1.700,2.310,1.420,1,0,3.001,0,0,0,0,40,11,0,59,0
03-03 22:15:24,9.496,2.374,86.584,1.000,0,2020900,12346380,2096,9658904,489016.162,489132.108,0,9927.334,0,1588.254,11090,18457,1.650,2.280,1.410,1,0,4.998,0,0,0,0,40,11,0,59,0
03-03 22:15:25,14.750,6.875,78.128,0.375,0,2023616,12343380,2096,9659172,572209.311,572421.317,0,4731.151,0,542.017,9129,16593,1.650,2.280,1.410,1,0,36.001,0,0,0,0,40,11,0,60,0
03-03 22:15:26,13.382,2.251,83.793,0.375,0,2029108,12337784,2096,9659252,694026.954,694139.011,0,4447.268,0,531.271,8608,14337,1.650,2.280,1.410,2,0,6.003,0,0,0,0,40,11,0,42,0
03-03 22:15:27,10.745,2.624,86.082,0.375,0,2034852,12331492,2096,9659676,616702.032,616865.950,0,4779.605,0,705.646,10510,18456,1.650,2.280,1.410,1,0,0.999,0,0,0,0,40,15,0,42,0
03-03 22:15:28,9.625,3.250,86.002,0.875,0,2045068,12319184,2096,9661588,492054.301,492166.304,0,7359.184,0,1393.035,10547,22016,1.650,2.280,1.410,3,0,4.000,0,0,0,0,40,19,0,42,0
03-03 22:15:29,11.874,2.875,83.746,1.125,0,2054984,12306516,2096,9664132,369876.986,370040.978,0,9622.557,0,1847.915,10327,21003,1.600,2.260,1.410,1,0,3.000,0,0,0,0,40,19,0,44,0
03-03 22:15:30,10.880,2.126,86.668,0.125,0,2063836,12297340,2096,9664432,750496.745,750608.801,0,4147.049,0,617.305,7357,13334,1.600,2.260,1.410,0,1,3.001,0,0,0,0,40,19,0,44,0
03-03 22:15:31,10.995,1.874,86.712,0.375,0,2071884,12288640,2096,9665076,683038.195,683202.124,0,3815.337,0,541.764,6265,12068,1.600,2.260,1.410,1,0,0,0,0,0,0,40,19,0,44,0
03-03 22:15:32,11.124,3.125,85.242,0.375,0,2085544,12274240,2096,9665776,649082.337,649194.327,0,4543.568,0,756.928,11047,19125,1.600,2.260,1.410,2,0,5.999,0,0,0,0,40,23,0,44,0
03-03 22:15:33,12.382,2.501,84.420,0.500,0,1891484,12472716,2096,9667148,250772.910,250936.997,0,9881.237,0,479.254,10284,16130,1.600,2.260,1.410,0,0,23.012,0,0,0,0,40,3,0,56,0
03-03 22:15:34,0.625,0.250,99.082,0,0,1891012,12469108,2096,9671564,803.651,915.603,0,12950.380,0,278.879,1367,2768,1.470,2.220,1.400,0,0,4.998,0,0,0,0,40,3,0,56,0
03-03 22:15:35,0.375,0.125,99.670,0.250,0,1891020,12466436,2096,9674228,2725.240,2889.315,0,10314.693,0,155.071,802,1665,1.470,2.220,1.400,1,1,0,0,0,0,0,40,3,0,56,0
03-03 22:15:36,8.495,1.624,89.573,0.125,0,1884916,12468904,2096,9677828,803.538,915.474,0,9087.775,0,201.884,2100,2051,1.470,2.220,1.400,1,0,15.991,0,0,0,0,40,3,0,56,0
03-03 22:15:37,10.126,2.875,86.508,0.125,0,1894748,12456016,2096,9680876,2776.269,2940.285,0,7782.755,0,166.016,2701,2160,1.470,2.220,1.400,2,0,39.004,0,0,0,0,40,3,0,57,0
03-03 22:15:38,17.883,10.379,69.780,0,0,2071060,12279636,2096,9680812,804.345,916.393,0,808.347,0,73.031,47058,104968,1.470,2.220,1.400,2,0,218.094,0,0,0,0,40,3,0,57,0
03-03 22:15:39,30.237,5.747,62.847,0.125,0,2188428,12156540,2096,9681704,2734.802,2898.730,0,3415.504,0,427.813,11625,15223,1.590,2.240,1.410,3,0,100.956,0,0,0,0,40,3,0,59,0
03-03 22:15:40,31.733,6.247,62.091,0,0,2225856,12112676,2096,9686600,1405.230,1190.348,4893.318,262.856,14.992,22.987,4591,1765,1.590,2.240,1.410,3,0,49.973,0,0,0,0,40,3,0,59,0
03-03 22:15:41,17.876,24.001,57.752,0,0,2228032,12109800,2096,9686604,3037.097,3051.098,0,20.001,0,4.000,4610,7816,1.590,2.240,1.410,3,0,42.001,0,0,0,0,40,3,0,61,0
03-03 22:15:42,14.876,23.126,62.129,0,0,2230604,12106848,2096,9686604,804.049,916.056,0,0,0,0,4012,728,1.590,2.240,1.410,3,0,13.001,0,0,0,0,40,3,0,61,0
03-03 22:15:43,20.258,23.510,55.648,0,0,2251632,12085600,2096,9686604,10273.161,10437.227,0,0,0,0,6497,8180,1.590,2.240,1.410,4,0,143.058,0,0,0,0,40,3,0,66,0
03-03 22:15:44,22.365,24.989,53.101,0.125,0,2233216,12102768,2096,9686608,4691.912,4803.862,0,13.994,0,1.999,6814,11206,1.860,2.280,1.430,3,0,143.936,0,0,0,0,40,3,0,69,0
03-03 22:15:45,18.384,19.510,61.781,0,0,2240932,12094752,2096,9686612,2737.369,2901.451,0,0,0,0,4265,1222,1.860,2.280,1.430,3,0,43.022,0,0,0,0,40,3,0,71,0
03-03 22:15:46,26.750,11.375,62.000,0,0,2252100,12082516,2096,9686624,804.005,916.005,0,0,0,0,4391,1470,1.860,2.280,1.430,3,0,47.000,0,0,0,0,40,3,0,61,0
03-03 22:15:47,30.875,9.625,59.624,0,0,2266708,12067556,2096,9686664,2735.970,2899.968,44.000,41.000,8.000,4.000,4452,1416,1.860,2.280,1.430,5,0,44.000,0,0,0,0,40,3,0,63,0
03-03 22:15:48,25.134,11.129,63.023,0.125,0,2177948,12161192,2096,9684808,804.291,916.332,28.010,3937.425,6.002,512.185,20226,29107,1.860,2.280,1.430,2,0,277.100,0,0,0,0,40,3,0,63,0
03-03 22:15:49,17.369,4.249,76.974,0,0,2073444,12271416,2096,9682924,2839.040,3002.985,0,1626.450,0,178.940,17224,29645,1.880,2.280,1.440,1,0,79.973,0,0,0,0,40,3,0,67,0
03-03 22:15:50,13.500,1.000,85.249,0,0,2100720,12243804,2096,9683096,971.991,984.991,0,2557.977,0,79.999,2649,1840,1.880,2.280,1.440,2,0,15.000,0,0,0,0,40,3,0,65,0
03-03 22:15:51,11.244,1.749,86.827,0,0,2133212,12209524,2096,9683368,2838.422,3002.331,0,5063.185,0,458.745,2995,3003,1.880,2.280,1.440,1,0,5.997,0,0,0,0,40,3,0,69,0
03-03 22:15:52,11.756,1.376,87.169,0,0,2118520,12222096,2096,9683372,22994.612,23106.669,0,0,0,0,1785,1036,1.880,2.280,1.440,1,0,7.004,0,0,0,0,40,7,0,69,0
03-03 22:15:53,11.752,1.125,87.262,0,0,2156832,12183764,2096,9683372,13520.933,13684.957,0,0,0,0,1703,927,1.880,2.280,1.440,1,0,2.000,0,0,0,0,40,15,0,69,0
03-03 22:15:54,13.498,1.750,84.365,0,0,2148576,12191976,2096,9683376,9960.864,10072.852,0,149.983,0,10.999,2472,1455,1.890,2.270,1.440,1,0,15.998,0,0,0,0,40,15,0,67,0
03-03 22:15:55,11.875,1.125,87.124,0,0,2138136,12202524,2096,9683380,14958.746,15182.742,0,97.998,0,4.000,1810,1008,1.890,2.270,1.440,2,0,5.000,0,0,0,0,40,15,0,67,0
03-03 22:15:56,11.375,1.125,87.252,0,0,2126284,12214300,2096,9683392,63213.517,63325.520,0,12.000,0,4.000,2059,1323,1.890,2.270,1.440,1,0,8.000,0,0,0,0,40,29,0,67,0
03-03 22:15:57,13.882,1.376,84.665,0,0,2161896,12178684,2096,9683396,2829.341,2993.419,0,0,0,0,1930,900,1.890,2.270,1.440,1,0,5.002,0,0,0,0,40,29,0,69,0
03-03 22:15:58,11.744,1.000,87.084,0,0,2136852,12203692,2096,9683432,35160.439,35272.387,0,271.872,0,24.988,1971,1312,1.890,2.270,1.440,1,0,6.997,0,0,0,0,40,33,0,69,0
03-03 22:15:59,11.374,1.375,86.993,0,0,2126432,12214112,2096,9683432,12182.050,12346.037,0,686.946,0,20.998,1777,1044,1.810,2.250,1.440,1,0,6.000,0,0,0,0,40,33,0,67,0
03-03 22:16:00,13.508,2.001,84.924,0,0,2172876,12167664,2096,9683436,804.467,916.532,0,0,0,0,1935,918,1.810,2.250,1.440,1,0,8.005,0,0,0,0,40,33,0,67,0
03-03 22:16:01,11.869,0.875,87.081,0.125,0,2161520,12179012,2096,9683440,10840.526,11004.443,0,152.923,0,10.994,1865,1050,1.810,2.250,1.440,1,0,5.997,0,0,0,0,40,33,0,69,0
03-03 22:16:02,11.375,1.375,87.126,0,0,2153232,12187284,2096,9683440,13327.187,13439.188,0,0,0,0,1864,1022,1.810,2.250,1.440,1,0,8.000,0,0,0,0,40,33,0,69,0
03-03 22:16:03,13.376,2.000,84.755,0,0,2139180,12201328,2096,9683448,15603.999,15768.009,0,14.001,0,4.000,2101,1102,1.810,2.250,1.440,1,0,8.001,0,0,0,0,40,33,0,67,0
03-03 22:16:04,11.606,1.373,86.981,0,0,2178092,12162416,2096,9683448,43662.564,43774.378,0,26.955,0,5.990,1936,1293,1.750,2.230,1.430,1,0,6.988,0,0,0,0,40,37,0,67,0
03-03 22:16:05,11.768,1.252,86.757,0,0,2164716,12175748,2096,9683456,5937.066,6101.317,0,365.558,0,20.031,1828,1049,1.750,2.230,1.430,1,0,8.012,0,0,0,0,40,33,0,69,0
03-03 22:16:06,13.251,1.875,85.258,0,0,2159880,12180572,2096,9683468,30815.020,30927.031,0,88.009,0,14.001,2177,1314,1.750,2.230,1.430,1,0,12.001,0,0,0,0,40,33,0,69,0
03-03 22:16:07,11.630,1.125,86.910,0,0,2144500,12195944,2096,9683476,49408.159,49572.225,0,50.020,0,8.003,1892,1120,1.750,2.230,1.430,1,0,4.002,0,0,0,0,40,37,0,67,0
03-03 22:16:08,11.745,1.249,87.334,0,0,2182964,12157472,2096,9683484,50933.316,51045.264,0,0,0,0,1829,1245,1.750,2.230,1.430,1,0,4.998,0,0,0,0,40,43,0,67,0
03-03 22:16:09,11.875,1.500,86.496,0,0,2171780,12168620,2096,9683488,19876.185,20040.178,0,0,0,0,1802,1030,1.690,2.210,1.430,3,0,8.000,0,0,0,0,40,39,0,68,0
03-03 22:16:10,13.132,1.376,85.295,0,0,2143492,12196900,2096,9683492,98703.721,98815.779,0,0,0,0,2156,1484,1.690,2.210,1.430,1,0,8.004,0,0,0,0,40,45,0,68,0
03-03 22:16:11,12.119,0.750,86.957,0,0,2177752,12162632,2096,9683500,2734.660,2898.580,0,0,0,0,1547,853,1.690,2.210,1.430,1,0,1.999,0,0,0,0,40,45,0,68,0
03-03 22:16:12,11.255,1.376,87.042,0.125,0,2156752,12183624,2096,9683508,26817.846,26929.899,0,282.135,0,15.007,1878,1058,1.690,2.210,1.430,1,0,8.004,0,0,0,0,40,47,0,68,0
03-03 22:16:13,13.749,1.625,85.120,0,0,2141036,12199328,2096,9683516,39632.781,39796.771,0,1745.902,0,41.998,2336,1404,1.690,2.210,1.430,1,0,8.000,0,0,0,0,40,47,0,71,0
03-03 22:16:14,11.495,1.125,86.715,0,0,2186320,12154012,2096,9683532,907.630,1019.584,0,21.991,0,4.998,1823,1019,1.630,2.190,1.430,1,0,6.997,0,0,0,0,40,47,0,71,0
03-03 22:16:15,11.625,1.125,87.375,0,0,2174124,12166196,2096,9683544,62481.125,62645.125,0,146.000,0,12.000,2106,1337,1.630,2.190,1.430,1,0,6.000,0,0,0,0,40,47,0,69,0
03-03 22:16:16,13.625,1.625,84.749,0,0,2163352,12176956,2096,9683556,32443.481,32555.479,0,66.999,0,6.000,2276,1256,1.630,2.190,1.430,2,0,11.000,0,0,0,0,40,47,0,69,0
03-03 22:16:17,11.755,1.251,86.914,0,0,2148156,12192108,2096,9683576,29116.131,29280.205,0,41.018,0,11.005,2120,1323,1.630,2.190,1.430,1,0,7.003,0,0,0,0,40,47,0,71,0
03-03 22:16:18,11.620,0.875,87.085,0,0,2185264,12155000,2096,9683576,907.582,1019.530,0,332.847,0,17.992,1727,1040,1.630,2.190,1.430,1,0,4.998,0,0,0,0,40,47,0,71,0
03-03 22:16:19,13.375,2.000,84.872,0,0,2177476,12162768,2096,9683596,60059.018,60223.013,0,0,0,0,2273,1347,1.580,2.170,1.430,1,0,9.000,0,0,0,0,40,47,0,62,0
03-03 22:16:20,11.501,1.125,86.879,0,0,2159620,12180616,2096,9683604,39419.853,39405.852,0,200.009,0,11.001,1952,1166,1.580,2.170,1.430,1,0,8.000,0,0,0,0,40,49,0,62,0
03-03 22:16:21,11.868,1.124,87.327,0,0,2193504,12146732,2096,9683604,38962.493,39126.402,0,17.990,0,5.997,1982,1353,1.580,2.170,1.430,2,0,0.999,0,0,0,0,40,53,0,63,0
03-03 22:16:22,13.382,2.126,84.795,0.125,0,2186280,12153940,2096,9683620,1648.879,1760.939,0,1057.564,0,102.054,2182,1075,1.580,2.170,1.430,1,0,12.006,0,0,0,0,40,49,0,63,0
03-03 22:16:23,11.375,1.125,87.003,0,0,2178344,12161872,2096,9683624,10815.357,10979.362,0,131.004,0,14.000,1901,1093,1.580,2.170,1.430,1,0,6.000,0,0,0,0,40,49,0,61,0
03-03 22:16:24,11.505,1.626,86.791,0,0,2169668,12170548,2096,9683624,9133.274,9245.327,0,306.143,0,20.009,2064,1208,1.540,2.150,1.420,1,0,12.006,0,0,0,0,40,49,0,61,0
03-03 22:16:25,15.874,3.250,81.120,0.250,0,2168980,12171232,2096,9683628,11407.338,11623.326,0,2466.857,0,407.976,3249,7111,1.540,2.150,1.420,3,0,43.997,0,0,0,0,40,49,0,63,0
03-03 22:16:26,13.495,2.999,83.597,0,0,2196052,12144144,2096,9683628,8290.223,8402.185,0,72.976,0,5.998,2102,949,1.540,2.150,1.420,1,0,4.998,0,0,0,0,40,49,0,63,0
03-03 22:16:27,11.373,1.500,86.988,0,0,2189640,12150556,2096,9683628,3307.550,3471.528,0,17.998,0,3.999,1713,876,1.540,2.150,1.420,1,0,5.999,0,0,0,0,40,49,0,63,0
03-03 22:16:28,11.375,1.125,87.128,0,0,2183684,12156496,2096,9683640,8727.314,8839.318,0,79.003,0,10.000,1906,1038,1.540,2.150,1.420,1,0,9.000,0,0,0,0,40,49,0,63,0
